study,param_value,test_param,pic_id,pic_name,obs_plot_location,response_no,n
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,6,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,7,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,8,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,9,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,10,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,11,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,12,1
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,13,6
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,14,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,15,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,16,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,17,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,18,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,19,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1481,filebab626165c2f-single.svg,13,20,1
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,1,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,2,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,3,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,4,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,5,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,6,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,7,7
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,8,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,9,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,10,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,11,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,12,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,13,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,14,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,15,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,16,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,17,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,18,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,19,0
turk10,75-2,turk10-Standard-Inner-Single-rep1,1769,filebab6674104c3-single.svg,7,20,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,1,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,2,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,3,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,4,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,5,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,6,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,7,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,8,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,9,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,10,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,11,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,12,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,13,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,14,4
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,15,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,16,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,17,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,18,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,19,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1589,filebab65bad7d98-single.svg,14,20,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,1,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,2,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,3,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,4,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,5,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,6,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,7,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,8,7
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,9,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,10,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,11,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,12,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,13,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,14,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,15,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,16,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,17,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,18,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,19,0
turk10,75-2,turk10-Standard-Inner-Single-rep2,1877,filebab6465e3944-single.svg,8,20,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,1,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,2,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,3,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,4,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,5,1
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,6,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,7,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,8,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,9,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,10,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,11,6
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,12,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,13,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,14,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,15,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,16,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,17,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,18,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,19,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1482,filebab65fe2532-multiple.svg,11,20,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,1,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,2,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,3,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,4,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,5,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,6,5
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,7,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,8,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,9,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,10,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,11,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,12,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,13,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,14,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,15,2
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,16,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,17,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,18,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,19,2
turk10,75-2,turk10-Standard-Outer-Multiple-rep1,1770,filebab65d9fd32a-multiple.svg,6,20,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,1,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,2,5
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,3,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,4,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,5,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,6,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,7,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,8,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,9,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,10,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,11,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,12,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,13,5
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,14,5
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,15,5
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,16,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,17,14
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,18,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,19,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1590,filebab65b10b52d-multiple.svg,17,20,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,1,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,2,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,3,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,4,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,5,6
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,6,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,7,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,8,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,9,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,10,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,11,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,12,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,13,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,14,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,15,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,16,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,17,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,18,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,19,0
turk10,75-2,turk10-Standard-Outer-Multiple-rep2,1878,filebab65401c373-multiple.svg,5,20,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,1,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,2,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,3,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,4,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,5,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,6,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,7,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,8,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,9,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,10,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,11,5
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,12,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,13,2
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,14,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,15,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,16,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,17,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,18,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,19,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1483,filebab65fe2532-single.svg,11,20,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,1,1
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,2,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,3,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,4,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,5,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,6,4
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,7,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,8,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,9,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,10,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,11,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,12,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,13,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,14,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,15,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,16,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,17,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,18,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,19,0
turk10,75-2,turk10-Standard-Outer-Single-rep1,1771,filebab65d9fd32a-single.svg,6,20,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,1,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,2,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,3,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,4,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,5,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,6,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,7,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,8,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,9,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,10,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,11,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,12,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,13,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,14,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,15,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,16,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,17,8
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,18,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,19,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1591,filebab65b10b52d-single.svg,17,20,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,1,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,2,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,3,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,4,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,5,5
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,6,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,7,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,8,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,9,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,10,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,11,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,12,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,13,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,14,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,15,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,16,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,17,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,18,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,19,0
turk10,75-2,turk10-Standard-Outer-Single-rep2,1879,filebab65401c373-single.svg,5,20,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,1,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,2,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,3,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,4,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,5,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,6,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,7,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,8,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,9,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,10,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,11,1
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,12,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,13,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,14,4
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,15,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,16,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,17,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,18,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,19,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1537,filebab64a20b1c8-multiple.svg,14,20,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,1,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,2,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,3,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,4,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,5,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,6,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,7,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,8,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,9,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,10,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,11,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,12,0
turk10,75-5,turk10-Control-Inner-Multiple-rep1,1825,filebab6175d9213-multiple.svg,14,13,0
